#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2024-07-01T00:00:00Z,39191.422,39504.185,39042.96,39353.494,902145.0
2024-07-08T00:00:00Z,39353.494,40305.253,39174.512,40108.911,1320806.0
2024-07-15T00:00:00Z,40108.911,41424.094,40086.411,40425.824,2042505.0
2024-07-22T00:00:00Z,40425.824,40793.578,39835.218,40733.247,1887177.0
2024-07-29T00:00:00Z,40733.247,41248.962,39356.164,39507.065,2726764.0
2024-08-05T00:00:00Z,39507.065,39641.136,38403.684,39497.455,2663472.0
2024-08-12T00:00:00Z,39497.455,40742.257,39236.992,40724.107,1805838.0
2024-08-19T00:00:00Z,40724.107,41240.582,40581.91,41165.082,1557949.0
2024-08-26T00:00:00Z,41165.082,41593.846,40838.048,41532.695,1756337.0
2024-09-02T00:00:00Z,41532.695,41563.446,40196.362,40342.743,1981071.0
2024-09-09T00:00:00Z,40342.743,41526.105,39979.24,41424.884,1972279.0
2024-09-16T00:00:00Z,41424.884,42211.562,41354.534,42154.302,1698419.0
2024-09-23T00:00:00Z,42154.302,42720.997,41912.419,42422.184,1271950.0
2024-09-30T00:00:00Z,42422.184,42449.464,41885.729,42418.464,1620802.0
2024-10-07T00:00:00Z,42418.464,42939.749,41842.978,42895.439,1167726.0
2024-10-14T00:00:00Z,42895.439,43367.924,42723.917,43361.424,930258.0
2024-10-21T00:00:00Z,43361.424,43372.424,42071.591,42293.003,1063730.0
2024-10-28T00:00:00Z,42293.003,42547.045,41736.057,41970.7,1275667.0
2024-11-04T00:00:00Z,41970.7,44198.842,41679.447,44095.371,1324375.0
2024-11-11T00:00:00Z,44095.371,44529.635,43375.724,43448.784,1199520.0
2024-11-18T00:00:00Z,43448.784,44553.866,42888.529,44523.865,1456572.0
2024-11-25T00:00:00Z,44523.865,45091.621,44453.115,44916.359,879952.0
2024-12-02T00:00:00Z,44916.359,45092.25,44589.416,44664.827,830748.0
2024-12-09T00:00:00Z,44664.827,44742.077,43761.438,43843.038,960819.0
2024-12-16T00:00:00Z,43843.038,43952.14,42065.691,43016.2,1833091.0
2024-12-23T00:00:00Z,43016.2,43345.453,42517.445,42946.699,1075488.0
2024-12-30T00:00:00Z,42946.699,42955.7,42132.191,42715.93,1405449.0
2025-01-06T00:00:00Z,42715.93,43107.711,41840.788,41951.43,1728890.0
2025-01-13T00:00:00Z,41951.43,43682.907,41745.287,43478.145,1810201.0
2025-01-20T00:00:00Z,43478.145,44598.606,43319.443,44357.994,910843.0
2025-01-27T00:00:00Z,44357.994,45087.841,43851.499,44062.371,1751720.0
2025-02-03T00:00:00Z,44062.371,45072.071,43843.718,44372.724,1634808.0
2025-02-10T00:00:00Z,44372.724,44793.458,44101.031,44550.165,1084124.0
